,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Name,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure
506,15259,8,89,11/13/2017,1,Approved,Solex,Road,medium,small,1703.52,1516.13,38216,Benedicto Hoxey,Male,74,56.29,Speech Pathologist,Health,Mass Customer,Yes,14
507,15456,73,89,10/23/2017,0,Approved,Solex,Standard,medium,medium,1945.43,333.18,41922,Benedicto Hoxey,Male,74,56.29,Speech Pathologist,Health,Mass Customer,Yes,14
508,18453,1,89,12/1/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Benedicto Hoxey,Male,74,56.29,Speech Pathologist,Health,Mass Customer,Yes,14
509,19781,92,89,12/14/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,41434,Benedicto Hoxey,Male,74,56.29,Speech Pathologist,Health,Mass Customer,Yes,14
510,4687,48,90,8/5/2017,0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
511,8350,99,90,3/9/2017,1,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
512,9622,28,90,7/12/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
513,11854,36,90,3/26/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
514,13981,29,90,8/15/2017,0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
515,17302,24,90,3/9/2017,0,Approved,Solex,Road,medium,large,1777.8,820.78,40670,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
516,18212,31,90,11/30/2017,0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,Cary Garron,Male,76,38.47,Quality Control Specialist,Manufacturing,Mass Customer,No,11
517,3538,12,91,12/21/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
518,5221,2,91,4/13/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41167,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
519,5542,11,91,7/28/2017,0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,34586,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
520,7262,45,91,11/24/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
521,7417,17,91,4/23/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34244,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
522,9093,57,91,12/15/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
523,9663,7,91,7/28/2017,0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,39298,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
524,10567,43,91,7/30/2017,0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848,Dylan Meaker,Male,69,68.21,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,17
525,2275,3,92,11/26/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,36361,Jodee Judkins,Female,98,42.64,Recruiting Manager,Health,Mass Customer,No,12
526,3546,12,92,11/16/2017,1,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34170,Jodee Judkins,Female,98,42.64,Recruiting Manager,Health,Mass Customer,No,12
527,14106,20,92,1/14/2017,1,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,41701,Jodee Judkins,Female,98,42.64,Recruiting Manager,Health,Mass Customer,No,12
528,1538,51,93,10/12/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,40672,Gordon Gowar,Male,63,46.8,Project Manager,Retail,Mass Customer,Yes,10
529,2949,3,93,8/26/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34170,Gordon Gowar,Male,63,46.8,Project Manager,Retail,Mass Customer,Yes,10
530,5600,87,93,1/30/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,34586,Gordon Gowar,Male,63,46.8,Project Manager,Retail,Mass Customer,Yes,10
531,775,31,94,9/4/2017,1,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
532,5213,1,94,11/27/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
533,7199,45,94,11/27/2017,1,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
534,7504,57,94,9/12/2017,0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
535,9300,14,94,8/18/2017,0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
536,14879,63,94,11/17/2017,0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
537,18032,64,94,10/14/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,Wallache Simchenko,Male,33,48.75,Civil Engineer,Manufacturing,Mass Customer,No,21
538,10944,58,95,10/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145,Nomi Mallinder,Female,67,62.37,Software Engineer III,Manufacturing,Affluent Customer,Yes,8
539,13148,3,95,11/22/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,Nomi Mallinder,Female,67,62.37,Software Engineer III,Manufacturing,Affluent Customer,Yes,8
540,17452,76,95,9/11/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,37873,Nomi Mallinder,Female,67,62.37,Software Engineer III,Manufacturing,Affluent Customer,Yes,8
541,19080,1,95,6/6/2017,1,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688,Nomi Mallinder,Female,67,62.37,Software Engineer III,Manufacturing,Affluent Customer,Yes,8
542,5733,52,96,1/8/2017,0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220,Heath Olford,Male,33,54.68,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15
543,7907,59,96,2/16/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,Heath Olford,Male,33,54.68,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15
544,11410,45,96,10/21/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,Heath Olford,Male,33,54.68,Nuclear Power Engineer,Manufacturing,Mass Customer,No,15
545,4693,88,97,5/29/2017,1,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
546,6977,55,97,5/23/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
547,9340,1,97,9/19/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
548,9473,66,97,5/24/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
549,10000,1,97,1/2/2017,0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,33549,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
550,14564,49,97,4/25/2017,1,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41064,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
551,15600,86,97,7/30/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
552,19166,68,97,8/8/2017,1,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996,Arne Corain,Male,16,43.77,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10
553,832,16,98,7/30/2017,0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586,Allianora Babalola,Female,19,67.15,Safety Technician IV,Health,Mass Customer,No,7
554,1641,69,98,8/11/2017,0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879,Allianora Babalola,Female,19,67.15,Safety Technician IV,Health,Mass Customer,No,7
555,4877,36,98,5/7/2017,1,Approved,Solex,Standard,low,medium,945.04,507.58,35052,Allianora Babalola,Female,19,67.15,Safety Technician IV,Health,Mass Customer,No,7
556,16329,51,98,4/21/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,Allianora Babalola,Female,19,67.15,Safety Technician IV,Health,Mass Customer,No,7
557,1019,88,99,9/4/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
558,2580,50,99,10/18/2017,1,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
559,3083,45,99,6/15/2017,0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
560,4231,98,99,9/26/2017,1,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
561,4408,34,99,10/1/2017,1,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
562,5995,65,99,9/8/2017,1,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
563,10970,55,99,3/11/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
564,13651,27,99,12/28/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
565,15725,4,99,11/26/2017,0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573,Reggie Mulliner,Male,97,24.88,VP Accounting,Financial Services,Mass Customer,No,3
566,5925,51,100,5/10/2017,1,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41848,Tripp Steed,Male,80,54.99,General Manager,Financial Services,Mass Customer,Yes,4
567,9585,9,100,12/19/2017,1,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38647,Tripp Steed,Male,80,54.99,General Manager,Financial Services,Mass Customer,Yes,4
568,5150,93,101,3/23/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750,Goran Kwietek,Male,83,47.35,Nurse Practicioner,Manufacturing,High Net Worth,No,11
569,11989,0,101,7/26/2017,1,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880,Goran Kwietek,Male,83,47.35,Nurse Practicioner,Manufacturing,High Net Worth,No,11
570,13921,38,101,6/18/2017,1,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167,Goran Kwietek,Male,83,47.35,Nurse Practicioner,Manufacturing,High Net Worth,No,11
571,17191,6,101,12/22/2017,0,Approved,Solex,Standard,high,medium,748.17,448.9,33552,Goran Kwietek,Male,83,47.35,Nurse Practicioner,Manufacturing,High Net Worth,No,11
572,79,87,102,9/12/2017,1,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
573,2034,34,102,11/18/2017,0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
574,4749,15,102,8/19/2017,1,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
575,5240,86,102,3/27/2017,1,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
576,5339,59,102,4/22/2017,1,Approved,Solex,Standard,medium,large,1061.56,733.58,34170,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
577,11394,65,102,5/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42145,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
578,13567,76,102,4/9/2017,0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922,Langsdon Tranfield,Male,51,66.45,Quality Control Specialist,Manufacturing,Affluent Customer,No,16
579,529,6,103,6/3/2017,1,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37838,Ethyl Runham,Female,49,26.02,Product Engineer,Financial Services,Affluent Customer,Yes,4
580,3965,17,103,8/17/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,35160,Ethyl Runham,Female,49,26.02,Product Engineer,Financial Services,Affluent Customer,Yes,4
581,7971,42,103,1/14/2017,0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,34071,Ethyl Runham,Female,49,26.02,Product Engineer,Financial Services,Affluent Customer,Yes,4
582,15503,20,103,9/5/2017,0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455,Ethyl Runham,Female,49,26.02,Product Engineer,Financial Services,Affluent Customer,Yes,4
583,4782,12,104,10/8/2017,0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
584,5120,55,104,7/14/2017,1,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
585,5297,28,104,6/17/2017,0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
586,6851,17,104,2/27/2017,1,Approved,Solex,Standard,high,medium,1024.66,614.8,34244,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
587,7401,23,104,10/27/2017,0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,40670,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
588,11916,86,104,6/17/2017,0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36367,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
589,17251,2,104,3/5/2017,0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Odille Panketh,Female,40,44.91,Automation Specialist II,Health,Mass Customer,Yes,9
590,9467,79,105,3/6/2017,0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298,Maribeth Pristnor,Female,25,21.61,Recruiting Manager,Manufacturing,Mass Customer,No,1
591,12760,3,105,10/2/2017,0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823,Maribeth Pristnor,Female,25,21.61,Recruiting Manager,Manufacturing,Mass Customer,No,1
592,14466,4,105,3/28/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698,Maribeth Pristnor,Female,25,21.61,Recruiting Manager,Manufacturing,Mass Customer,No,1
593,16625,40,105,7/31/2017,1,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,33455,Maribeth Pristnor,Female,25,21.61,Recruiting Manager,Manufacturing,Mass Customer,No,1
594,5668,77,106,6/19/2017,0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064,Glyn ,Male,54,56.85,Software Test Engineer III,Health,High Net Worth,Yes,18
595,8154,29,106,9/9/2017,1,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002,Glyn ,Male,54,56.85,Software Test Engineer III,Health,High Net Worth,Yes,18
596,19385,0,106,12/29/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41701,Glyn ,Male,54,56.85,Software Test Engineer III,Health,High Net Worth,Yes,18
597,8198,10,107,10/10/2017,1,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586,Pris Stallebrass,Female,97,32.84,Nurse Practicioner,Financial Services,Mass Customer,Yes,9
598,16587,10,107,4/13/2017,0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378,Pris Stallebrass,Female,97,32.84,Nurse Practicioner,Financial Services,Mass Customer,Yes,9
599,18332,6,107,5/28/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,38258,Pris Stallebrass,Female,97,32.84,Nurse Practicioner,Financial Services,Mass Customer,Yes,9
600,19013,56,107,1/30/2017,1,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707,Pris Stallebrass,Female,97,32.84,Nurse Practicioner,Financial Services,Mass Customer,Yes,9
601,4085,70,108,11/16/2017,0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364,Kayle Mingaud,Female,4,29.13,,,High Net Worth,No,3
602,6300,19,108,12/14/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,Kayle Mingaud,Female,4,29.13,,,High Net Worth,No,3
603,16093,10,108,12/20/2017,1,Approved,Solex,Standard,medium,medium,1945.43,333.18,37499,Kayle Mingaud,Female,4,29.13,,,High Net Worth,No,3
604,1539,2,109,10/2/2017,1,Approved,Solex,Standard,medium,medium,71.49,53.62,41245,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
605,6526,57,109,8/16/2017,1,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,36146,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
606,6752,38,109,8/30/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39526,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
607,7718,59,109,2/23/2017,0,Approved,Solex,Standard,medium,large,1061.56,733.58,38647,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
608,8286,29,109,3/7/2017,1,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
609,8873,47,109,6/21/2017,1,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,41064,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
610,11704,4,109,1/19/2017,1,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,40784,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
611,13858,38,109,2/28/2017,0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
612,16615,66,109,12/22/2017,1,Approved,Giant Bicycles,Road,low,small,590.26,525.33,33879,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
613,19765,27,109,7/10/2017,0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,34527,Cody Blabey,Male,16,44.4,Marketing Assistant,,Affluent Customer,Yes,4
614,1442,5,110,1/19/2017,1,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
615,6836,72,110,9/24/2017,0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
616,11382,64,110,12/16/2017,0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
617,17244,11,110,7/11/2017,1,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
618,17354,51,110,2/24/2017,0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
619,17515,92,110,5/22/2017,1,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
620,18967,23,110,7/8/2017,1,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244,Sascha St. Quintin,Male,23,22.75,,Financial Services,Affluent Customer,No,1
621,5085,6,111,8/5/2017,0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659,Cele Evason,Female,65,29.67,Analyst Programmer,,Mass Customer,No,2
622,8427,46,111,4/24/2017,1,Approved,Solex,Standard,low,medium,1289.85,74.51,39427,Cele Evason,Female,65,29.67,Analyst Programmer,,Mass Customer,No,2
